Incident_ID,City,Crime_Type,Weapon,Victim_Gender,Suspect_Gender,Arrest_Made,Date,Time
3389,Mumbai,Assault,Gun,Male,Male,No,22-05-2018,4.00 AM
3390,Mumbai,Assault,Knife,Male,Unknown,No,22-05-2018,5.00 AM
3391,Delhi,Fraud,Other,Male,Male,No,22-05-2018,6.00 AM
3392,Kolkata,Murder,None,Female,Unknown,Yes,22-05-2018,7.00 AM
3393,Chennai,Murder,Other,Female,Unknown,No,22-05-2018,8.00 AM
3394,Kolkata,Robbery,Other,Female,Female,Yes,22-05-2018,9.00 AM
3395,Delhi,Robbery,Other,Male,Unknown,No,22-05-2018,10.00 AM
3396,Kolkata,Robbery,Other,Male,Female,No,22-05-2018,11.00 AM
3397,Kolkata,Theft,Other,Male,Male,Yes,22-05-2018,12.00 PM
3398,Delhi,Robbery,Other,Male,Female,Yes,22-05-2018,1.00 PM
3399,Mumbai,Assault,Other,Female,Unknown,No,22-05-2018,2.00 PM
3400,Chennai,Robbery,None,Female,Female,Yes,22-05-2018,3.00 PM
3401,Delhi,Assault,None,Male,Male,No,22-05-2018,4.00 PM
3402,Bengaluru,Fraud,Knife,Male,Female,No,22-05-2018,5.00 PM
3403,Mumbai,Theft,Knife,Male,Unknown,No,22-05-2018,6.00 PM
3404,Bengaluru,Theft,Gun,Female,Unknown,No,22-05-2018,7.00 PM
3405,Mumbai,Murder,Gun,Female,Male,Yes,22-05-2018,8.00 PM
3406,Chennai,Fraud,None,Male,Male,Yes,22-05-2018,9.00 PM
3407,Chennai,Assault,None,Male,Female,Yes,22-05-2018,10.00 PM
3408,Kolkata,Fraud,Gun,Female,Male,Yes,22-05-2018,11.00 PM
3409,Bengaluru,Theft,None,Female,Unknown,No,23-05-2018,12.00 AM
3410,Mumbai,Assault,Gun,Male,Female,No,23-05-2018,1.00 AM
3411,Chennai,Fraud,Knife,Male,Female,Yes,23-05-2018,2.00 AM
3412,Delhi,Theft,None,Male,Female,Yes,23-05-2018,3.00 AM
3413,Chennai,Assault,None,Female,Female,Yes,23-05-2018,4.00 AM
3414,Delhi,Assault,Gun,Male,Male,No,23-05-2018,5.00 AM
3415,Mumbai,Theft,Other,Female,Female,Yes,23-05-2018,6.00 AM
3416,Chennai,Assault,Other,Male,Female,No,23-05-2018,7.00 AM
3417,Chennai,Theft,Knife,Male,Female,Yes,23-05-2018,8.00 AM
3418,Mumbai,Robbery,None,Male,Unknown,Yes,23-05-2018,9.00 AM
3419,Chennai,Robbery,None,Female,Unknown,No,23-05-2018,10.00 AM
3420,Delhi,Assault,Gun,Male,Male,No,23-05-2018,11.00 AM
3421,Chennai,Assault,Other,Female,Unknown,Yes,23-05-2018,12.00 PM
3422,Bengaluru,Theft,Other,Male,Unknown,Yes,23-05-2018,1.00 PM
3423,Kolkata,Assault,Knife,Female,Male,No,23-05-2018,2.00 PM
3424,Delhi,Murder,Other,Male,Male,No,23-05-2018,3.00 PM
3425,Bengaluru,Robbery,Other,Female,Female,No,23-05-2018,4.00 PM
3426,Mumbai,Assault,Other,Male,Female,No,23-05-2018,5.00 PM
3427,Delhi,Assault,Gun,Female,Male,No,23-05-2018,6.00 PM
3428,Kolkata,Fraud,Other,Female,Female,Yes,23-05-2018,7.00 PM
3429,Kolkata,Assault,Knife,Male,Female,No,23-05-2018,8.00 PM
3430,Mumbai,Murder,Other,Female,Female,Yes,23-05-2018,9.00 PM
3431,Mumbai,Robbery,Knife,Female,Male,No,23-05-2018,10.00 PM
3432,Delhi,Fraud,Gun,Male,Unknown,No,23-05-2018,11.00 PM
3433,Chennai,Theft,Gun,Female,Unknown,Yes,24-05-2018,12.00 AM
3434,Mumbai,Theft,Knife,Male,Male,Yes,24-05-2018,1.00 AM
3435,Chennai,Robbery,Gun,Male,Male,No,24-05-2018,2.00 AM
3436,Bengaluru,Theft,None,Female,Female,No,24-05-2018,3.00 AM
3437,Kolkata,Murder,None,Female,Male,No,24-05-2018,4.00 AM
3438,Chennai,Assault,None,Female,Male,Yes,24-05-2018,5.00 AM
3439,Kolkata,Robbery,None,Female,Male,Yes,24-05-2018,6.00 AM
3440,Chennai,Fraud,None,Female,Male,No,24-05-2018,7.00 AM
3441,Bengaluru,Assault,Gun,Male,Female,Yes,24-05-2018,8.00 AM
3442,Mumbai,Theft,Knife,Male,Female,No,24-05-2018,9.00 AM
3443,Bengaluru,Theft,Gun,Female,Male,Yes,24-05-2018,10.00 AM
3444,Mumbai,Fraud,Other,Female,Male,No,24-05-2018,11.00 AM
3445,Mumbai,Murder,None,Female,Unknown,No,24-05-2018,12.00 PM
3446,Kolkata,Fraud,None,Female,Unknown,No,24-05-2018,1.00 PM
3447,Bengaluru,Robbery,Gun,Female,Male,Yes,24-05-2018,2.00 PM
3448,Chennai,Fraud,Other,Male,Unknown,No,24-05-2018,3.00 PM
3449,Bengaluru,Theft,Gun,Male,Unknown,No,24-05-2018,4.00 PM
3450,Kolkata,Murder,Knife,Male,Female,Yes,24-05-2018,5.00 PM
3451,Mumbai,Murder,None,Female,Female,Yes,24-05-2018,6.00 PM
3452,Kolkata,Fraud,Gun,Female,Female,No,24-05-2018,7.00 PM
3453,Delhi,Robbery,Knife,Female,Unknown,No,24-05-2018,8.00 PM
3454,Delhi,Theft,None,Male,Male,No,24-05-2018,9.00 PM
3455,Chennai,Assault,None,Male,Female,No,24-05-2018,10.00 PM
3456,Kolkata,Murder,None,Male,Unknown,Yes,24-05-2018,11.00 PM
3457,Chennai,Fraud,Other,Male,Male,No,25-05-2018,12.00 AM
3458,Chennai,Robbery,Gun,Female,Female,Yes,25-05-2018,1.00 AM
3459,Delhi,Robbery,None,Female,Unknown,No,25-05-2018,2.00 AM
3460,Chennai,Theft,None,Female,Female,No,25-05-2018,3.00 AM
3461,Delhi,Murder,Knife,Female,Unknown,No,25-05-2018,4.00 AM
3462,Mumbai,Theft,Gun,Female,Female,Yes,25-05-2018,5.00 AM
3463,Kolkata,Assault,Knife,Female,Unknown,Yes,25-05-2018,6.00 AM
3464,Chennai,Assault,Gun,Male,Male,Yes,25-05-2018,7.00 AM
3465,Delhi,Assault,None,Female,Female,No,25-05-2018,8.00 AM
3466,Bengaluru,Robbery,Other,Female,Female,Yes,25-05-2018,9.00 AM
3467,Chennai,Murder,Knife,Female,Unknown,No,25-05-2018,10.00 AM
3468,Mumbai,Theft,Other,Female,Male,No,25-05-2018,11.00 AM
3469,Mumbai,Theft,Other,Female,Male,No,25-05-2018,12.00 PM
3470,Bengaluru,Assault,Other,Female,Female,No,25-05-2018,1.00 PM
3471,Delhi,Murder,Gun,Female,Unknown,No,25-05-2018,2.00 PM
3472,Chennai,Murder,Gun,Female,Female,No,25-05-2018,3.00 PM
3473,Delhi,Fraud,Other,Male,Unknown,No,25-05-2018,4.00 PM
3474,Mumbai,Murder,None,Male,Male,No,25-05-2018,5.00 PM
3475,Delhi,Murder,None,Male,Female,Yes,25-05-2018,6.00 PM
3476,Mumbai,Theft,Other,Female,Unknown,No,25-05-2018,7.00 PM
3477,Delhi,Murder,Knife,Male,Male,Yes,25-05-2018,8.00 PM
3478,Bengaluru,Murder,Knife,Female,Unknown,No,25-05-2018,9.00 PM
3479,Kolkata,Theft,Gun,Male,Female,No,25-05-2018,10.00 PM
3480,Bengaluru,Murder,Knife,Male,Unknown,No,25-05-2018,11.00 PM
3481,Bengaluru,Theft,None,Female,Female,No,26-05-2018,12.00 AM
3482,Kolkata,Fraud,Other,Female,Male,Yes,26-05-2018,1.00 AM
3483,Kolkata,Robbery,Knife,Female,Unknown,Yes,26-05-2018,2.00 AM
3484,Chennai,Theft,Other,Female,Male,Yes,26-05-2018,3.00 AM
3485,Chennai,Theft,Knife,Male,Male,Yes,26-05-2018,4.00 AM
3486,Bengaluru,Murder,Gun,Male,Female,Yes,26-05-2018,5.00 AM
3487,Bengaluru,Theft,None,Female,Female,Yes,26-05-2018,6.00 AM
3488,Mumbai,Assault,Gun,Male,Male,No,26-05-2018,7.00 AM
3489,Mumbai,Assault,Other,Male,Female,No,26-05-2018,8.00 AM
3490,Chennai,Fraud,None,Male,Male,Yes,26-05-2018,9.00 AM
3491,Chennai,Theft,None,Female,Female,Yes,26-05-2018,10.00 AM
3492,Mumbai,Murder,Gun,Female,Female,Yes,26-05-2018,11.00 AM
3493,Mumbai,Murder,Knife,Female,Unknown,No,26-05-2018,12.00 PM
3494,Delhi,Robbery,Gun,Male,Unknown,No,26-05-2018,1.00 PM
3495,Delhi,Fraud,Other,Female,Female,No,26-05-2018,2.00 PM
3496,Mumbai,Murder,Knife,Female,Male,No,26-05-2018,3.00 PM
3497,Delhi,Robbery,Gun,Male,Male,No,26-05-2018,4.00 PM
3498,Kolkata,Murder,Gun,Female,Male,Yes,26-05-2018,5.00 PM
3499,Chennai,Robbery,Knife,Female,Female,No,26-05-2018,6.00 PM
3500,Chennai,Assault,Knife,Female,Female,Yes,26-05-2018,7.00 PM
3501,Mumbai,Assault,Knife,Male,Male,No,26-05-2018,8.00 PM
3502,Bengaluru,Murder,Gun,Female,Unknown,Yes,26-05-2018,9.00 PM
3503,Mumbai,Fraud,Knife,Male,Unknown,No,26-05-2018,10.00 PM
3504,Delhi,Theft,Knife,Male,Male,No,26-05-2018,11.00 PM
3505,Bengaluru,Fraud,Knife,Male,Female,No,27-05-2018,12.00 AM
3506,Delhi,Fraud,None,Male,Female,No,27-05-2018,1.00 AM
3507,Kolkata,Theft,Other,Male,Male,No,27-05-2018,2.00 AM
3508,Delhi,Assault,Knife,Male,Unknown,Yes,27-05-2018,3.00 AM
3509,Kolkata,Assault,Other,Female,Male,No,27-05-2018,4.00 AM
3510,Kolkata,Theft,Knife,Female,Male,No,27-05-2018,5.00 AM
3511,Delhi,Robbery,Knife,Male,Male,No,27-05-2018,6.00 AM
3512,Delhi,Fraud,None,Male,Unknown,No,27-05-2018,7.00 AM
3513,Kolkata,Murder,None,Female,Male,No,27-05-2018,8.00 AM
3514,Bengaluru,Assault,Knife,Female,Unknown,No,27-05-2018,9.00 AM
3515,Kolkata,Murder,Knife,Female,Female,No,27-05-2018,10.00 AM
3516,Chennai,Theft,Knife,Male,Unknown,No,27-05-2018,11.00 AM
3517,Kolkata,Murder,Other,Male,Unknown,No,27-05-2018,12.00 PM
3518,Bengaluru,Murder,Knife,Female,Male,Yes,27-05-2018,1.00 PM
3519,Chennai,Fraud,Other,Male,Female,Yes,27-05-2018,2.00 PM
3520,Mumbai,Theft,None,Male,Male,No,27-05-2018,3.00 PM
3521,Mumbai,Murder,Other,Male,Unknown,No,27-05-2018,4.00 PM
3522,Bengaluru,Assault,Knife,Male,Unknown,No,27-05-2018,5.00 PM
3523,Kolkata,Theft,None,Female,Male,No,27-05-2018,6.00 PM
3524,Delhi,Assault,Gun,Male,Female,No,27-05-2018,7.00 PM
3525,Bengaluru,Robbery,None,Male,Unknown,Yes,27-05-2018,8.00 PM
3526,Chennai,Murder,Gun,Male,Unknown,No,27-05-2018,9.00 PM
3527,Chennai,Theft,Other,Male,Unknown,Yes,27-05-2018,10.00 PM
3528,Mumbai,Assault,None,Female,Female,No,27-05-2018,11.00 PM
3529,Chennai,Murder,None,Male,Male,No,28-05-2018,12.00 AM
3530,Bengaluru,Fraud,None,Male,Female,No,28-05-2018,1.00 AM
3531,Chennai,Assault,Other,Female,Female,No,28-05-2018,2.00 AM
3532,Bengaluru,Assault,Knife,Male,Unknown,Yes,28-05-2018,3.00 AM
3533,Delhi,Robbery,Other,Male,Female,Yes,28-05-2018,4.00 AM
3534,Mumbai,Fraud,None,Male,Unknown,Yes,28-05-2018,5.00 AM
3535,Chennai,Robbery,Knife,Male,Female,Yes,28-05-2018,6.00 AM
3536,Bengaluru,Fraud,None,Female,Female,Yes,28-05-2018,7.00 AM
3537,Kolkata,Assault,None,Female,Male,No,28-05-2018,8.00 AM
3538,Mumbai,Robbery,Gun,Female,Female,No,28-05-2018,9.00 AM
3539,Delhi,Murder,None,Male,Male,Yes,28-05-2018,10.00 AM
3540,Bengaluru,Fraud,Other,Male,Unknown,No,28-05-2018,11.00 AM
3541,Delhi,Assault,Other,Female,Unknown,No,28-05-2018,12.00 PM
3542,Delhi,Theft,Other,Female,Male,No,28-05-2018,1.00 PM
3543,Chennai,Fraud,Knife,Male,Unknown,Yes,28-05-2018,2.00 PM
3544,Chennai,Fraud,Gun,Male,Unknown,Yes,28-05-2018,3.00 PM
3545,Bengaluru,Murder,Gun,Male,Female,Yes,28-05-2018,4.00 PM
3546,Kolkata,Fraud,None,Male,Male,Yes,28-05-2018,5.00 PM
3547,Bengaluru,Fraud,None,Male,Unknown,No,28-05-2018,6.00 PM
3548,Kolkata,Murder,Gun,Male,Male,No,28-05-2018,7.00 PM
3549,Delhi,Murder,Knife,Male,Female,No,28-05-2018,8.00 PM
3550,Mumbai,Robbery,Other,Male,Unknown,No,28-05-2018,9.00 PM
3551,Bengaluru,Assault,None,Male,Unknown,No,28-05-2018,10.00 PM
3552,Bengaluru,Assault,Gun,Male,Male,No,28-05-2018,11.00 PM
3553,Kolkata,Robbery,Knife,Female,Unknown,Yes,29-05-2018,12.00 AM
3554,Delhi,Assault,Other,Male,Male,No,29-05-2018,1.00 AM
3555,Delhi,Fraud,None,Male,Unknown,No,29-05-2018,2.00 AM
3556,Kolkata,Robbery,Other,Male,Female,No,29-05-2018,3.00 AM
3557,Delhi,Robbery,Other,Female,Female,No,29-05-2018,4.00 AM
3558,Chennai,Assault,Gun,Male,Male,No,29-05-2018,5.00 AM
3559,Mumbai,Theft,Gun,Female,Unknown,Yes,29-05-2018,6.00 AM
3560,Bengaluru,Assault,Other,Male,Unknown,No,29-05-2018,7.00 AM
3561,Mumbai,Theft,Other,Female,Male,No,29-05-2018,8.00 AM
3562,Bengaluru,Robbery,None,Female,Female,Yes,29-05-2018,9.00 AM
3563,Chennai,Theft,Knife,Male,Female,Yes,29-05-2018,10.00 AM
3564,Delhi,Fraud,Knife,Female,Female,No,29-05-2018,11.00 AM
3565,Kolkata,Murder,Other,Female,Male,No,29-05-2018,12.00 PM
3566,Chennai,Theft,Gun,Male,Female,Yes,29-05-2018,1.00 PM
3567,Mumbai,Murder,Knife,Male,Male,No,29-05-2018,2.00 PM
3568,Kolkata,Fraud,Other,Male,Female,Yes,29-05-2018,3.00 PM
3569,Delhi,Murder,Gun,Male,Female,Yes,29-05-2018,4.00 PM
3570,Chennai,Fraud,None,Male,Male,Yes,29-05-2018,5.00 PM
3571,Kolkata,Murder,Knife,Male,Unknown,No,29-05-2018,6.00 PM
3572,Chennai,Murder,None,Female,Unknown,Yes,29-05-2018,7.00 PM
3573,Chennai,Assault,Gun,Female,Unknown,Yes,29-05-2018,8.00 PM
3574,Delhi,Theft,Other,Male,Female,No,29-05-2018,9.00 PM
3575,Bengaluru,Murder,None,Male,Female,Yes,29-05-2018,10.00 PM
3576,Kolkata,Robbery,Other,Male,Unknown,Yes,29-05-2018,11.00 PM
3577,Delhi,Assault,Knife,Male,Female,No,30-05-2018,12.00 AM
3578,Chennai,Theft,None,Female,Female,No,30-05-2018,1.00 AM
3579,Delhi,Assault,Knife,Female,Unknown,No,30-05-2018,2.00 AM
3580,Bengaluru,Theft,Knife,Male,Male,No,30-05-2018,3.00 AM
3581,Kolkata,Fraud,Knife,Female,Unknown,No,30-05-2018,4.00 AM
3582,Bengaluru,Murder,Knife,Female,Unknown,No,30-05-2018,5.00 AM
3583,Mumbai,Robbery,Knife,Male,Male,No,30-05-2018,6.00 AM
3584,Kolkata,Assault,Gun,Male,Female,No,30-05-2018,7.00 AM
3585,Bengaluru,Assault,None,Female,Unknown,No,30-05-2018,8.00 AM
3586,Chennai,Assault,Other,Male,Unknown,No,30-05-2018,9.00 AM
3587,Kolkata,Assault,Other,Male,Female,No,30-05-2018,10.00 AM
3588,Kolkata,Murder,Gun,Male,Female,No,30-05-2018,11.00 AM
3589,Delhi,Theft,Other,Female,Male,No,30-05-2018,12.00 PM
3590,Chennai,Murder,Other,Female,Female,No,30-05-2018,1.00 PM
3591,Mumbai,Fraud,Other,Female,Unknown,Yes,30-05-2018,2.00 PM
3592,Bengaluru,Murder,None,Female,Female,No,30-05-2018,3.00 PM
3593,Delhi,Murder,Other,Male,Female,No,30-05-2018,4.00 PM
3594,Bengaluru,Fraud,None,Male,Male,Yes,30-05-2018,5.00 PM
3595,Mumbai,Murder,Other,Female,Male,Yes,30-05-2018,6.00 PM
3596,Mumbai,Theft,Other,Female,Unknown,Yes,30-05-2018,7.00 PM
3597,Kolkata,Robbery,None,Male,Unknown,No,30-05-2018,8.00 PM
3598,Mumbai,Fraud,Gun,Female,Female,Yes,30-05-2018,9.00 PM
3599,Bengaluru,Assault,Other,Female,Unknown,No,30-05-2018,10.00 PM
3600,Chennai,Theft,Knife,Female,Unknown,No,30-05-2018,11.00 PM
3601,Chennai,Robbery,Knife,Female,Female,Yes,31-05-2018,12.00 AM
3602,Kolkata,Theft,Gun,Female,Female,Yes,31-05-2018,1.00 AM
3603,Bengaluru,Theft,Knife,Female,Female,Yes,31-05-2018,2.00 AM
3604,Bengaluru,Assault,None,Female,Male,No,31-05-2018,3.00 AM
3605,Mumbai,Robbery,Other,Male,Male,Yes,31-05-2018,4.00 AM
3606,Bengaluru,Theft,Other,Male,Female,Yes,31-05-2018,5.00 AM
3607,Delhi,Assault,Other,Male,Male,Yes,31-05-2018,6.00 AM
3608,Mumbai,Fraud,Other,Female,Male,Yes,31-05-2018,7.00 AM
3609,Delhi,Assault,Knife,Male,Male,Yes,31-05-2018,8.00 AM
3610,Kolkata,Murder,Knife,Male,Unknown,Yes,31-05-2018,9.00 AM
3611,Chennai,Assault,Knife,Male,Female,Yes,31-05-2018,10.00 AM
3612,Kolkata,Assault,None,Male,Female,Yes,31-05-2018,11.00 AM
3613,Chennai,Assault,Knife,Female,Unknown,No,31-05-2018,12.00 PM
3614,Kolkata,Theft,Knife,Male,Male,Yes,31-05-2018,1.00 PM
3615,Bengaluru,Robbery,Other,Male,Female,No,31-05-2018,2.00 PM
3616,Delhi,Assault,Knife,Male,Male,Yes,31-05-2018,3.00 PM
3617,Chennai,Assault,Gun,Male,Unknown,No,31-05-2018,4.00 PM
3618,Mumbai,Murder,Gun,Female,Male,No,31-05-2018,5.00 PM
3619,Delhi,Murder,Other,Female,Unknown,No,31-05-2018,6.00 PM
3620,Mumbai,Fraud,Knife,Male,Unknown,Yes,31-05-2018,7.00 PM
3621,Delhi,Fraud,Gun,Male,Male,No,31-05-2018,8.00 PM
3622,Delhi,Murder,Gun,Male,Male,No,31-05-2018,9.00 PM
3623,Kolkata,Robbery,None,Male,Female,Yes,31-05-2018,10.00 PM
3624,Chennai,Fraud,Other,Female,Unknown,Yes,31-05-2018,11.00 PM
3625,Chennai,Robbery,Gun,Female,Male,No,01-06-2018,12.00 AM
3626,Delhi,Murder,Gun,Male,Male,Yes,01-06-2018,1.00 AM
3627,Bengaluru,Fraud,Other,Female,Female,Yes,01-06-2018,2.00 AM
3628,Bengaluru,Assault,Knife,Female,Female,Yes,01-06-2018,3.00 AM
3629,Mumbai,Murder,Other,Male,Female,No,01-06-2018,4.00 AM
3630,Mumbai,Fraud,None,Male,Unknown,No,01-06-2018,5.00 AM
3631,Kolkata,Robbery,None,Female,Female,Yes,01-06-2018,6.00 AM
3632,Delhi,Robbery,None,Female,Unknown,No,01-06-2018,7.00 AM
3633,Mumbai,Fraud,Gun,Female,Female,Yes,01-06-2018,8.00 AM
3634,Mumbai,Robbery,Knife,Male,Unknown,Yes,01-06-2018,9.00 AM
3635,Delhi,Fraud,None,Male,Female,Yes,01-06-2018,10.00 AM
3636,Kolkata,Fraud,Other,Male,Unknown,Yes,01-06-2018,11.00 AM
3637,Mumbai,Robbery,None,Male,Female,Yes,01-06-2018,12.00 PM
3638,Kolkata,Theft,Gun,Female,Female,No,01-06-2018,1.00 PM
3639,Chennai,Assault,None,Male,Male,Yes,01-06-2018,2.00 PM
3640,Kolkata,Murder,Knife,Female,Unknown,No,01-06-2018,3.00 PM
3641,Bengaluru,Assault,None,Female,Male,Yes,01-06-2018,4.00 PM
3642,Bengaluru,Murder,Knife,Female,Unknown,Yes,01-06-2018,5.00 PM
3643,Kolkata,Murder,Knife,Female,Male,No,01-06-2018,6.00 PM
3644,Bengaluru,Assault,Other,Male,Female,No,01-06-2018,7.00 PM
3645,Chennai,Fraud,Knife,Female,Male,No,01-06-2018,8.00 PM
3646,Delhi,Robbery,Gun,Female,Female,No,01-06-2018,9.00 PM
3647,Bengaluru,Theft,Gun,Male,Unknown,Yes,01-06-2018,10.00 PM
3648,Bengaluru,Theft,Knife,Female,Female,Yes,01-06-2018,11.00 PM
3649,Kolkata,Theft,Knife,Male,Male,No,02-06-2018,12.00 AM
3650,Chennai,Assault,None,Male,Unknown,No,02-06-2018,1.00 AM
3651,Delhi,Assault,None,Male,Male,No,02-06-2018,2.00 AM
3652,Kolkata,Fraud,Other,Male,Female,No,02-06-2018,3.00 AM
3653,Kolkata,Theft,None,Female,Female,No,02-06-2018,4.00 AM
3654,Chennai,Fraud,Gun,Male,Male,No,02-06-2018,5.00 AM
3655,Delhi,Theft,None,Female,Unknown,No,02-06-2018,6.00 AM
3656,Chennai,Assault,Other,Female,Male,No,02-06-2018,7.00 AM
3657,Delhi,Robbery,Other,Male,Female,Yes,02-06-2018,8.00 AM
3658,Chennai,Robbery,Knife,Female,Unknown,Yes,02-06-2018,9.00 AM
3659,Kolkata,Robbery,Other,Female,Male,No,02-06-2018,10.00 AM
3660,Kolkata,Robbery,Knife,Female,Female,Yes,02-06-2018,11.00 AM
3661,Mumbai,Murder,Gun,Male,Unknown,No,02-06-2018,12.00 PM
3662,Bengaluru,Theft,Gun,Female,Male,Yes,02-06-2018,1.00 PM
3663,Chennai,Robbery,None,Male,Unknown,No,02-06-2018,2.00 PM
3664,Mumbai,Murder,Other,Male,Female,Yes,02-06-2018,3.00 PM
3665,Bengaluru,Murder,Gun,Male,Male,No,02-06-2018,4.00 PM
3666,Chennai,Murder,Knife,Female,Male,Yes,02-06-2018,5.00 PM
3667,Delhi,Fraud,Other,Female,Female,Yes,02-06-2018,6.00 PM
3668,Bengaluru,Fraud,Other,Female,Female,No,02-06-2018,7.00 PM
3669,Kolkata,Murder,Knife,Male,Female,Yes,02-06-2018,8.00 PM
3670,Mumbai,Robbery,Other,Female,Male,Yes,02-06-2018,9.00 PM
3671,Bengaluru,Theft,Other,Male,Female,Yes,02-06-2018,10.00 PM
3672,Bengaluru,Assault,Gun,Male,Male,Yes,02-06-2018,11.00 PM
3673,Kolkata,Fraud,Knife,Female,Male,No,03-06-2018,12.00 AM
3674,Chennai,Robbery,Gun,Female,Unknown,No,03-06-2018,1.00 AM
3675,Delhi,Robbery,Knife,Male,Female,No,03-06-2018,2.00 AM
3676,Kolkata,Assault,None,Male,Female,Yes,03-06-2018,3.00 AM
3677,Delhi,Assault,Other,Female,Unknown,No,03-06-2018,4.00 AM
3678,Chennai,Robbery,Other,Female,Male,Yes,03-06-2018,5.00 AM
3679,Bengaluru,Assault,Gun,Female,Male,Yes,03-06-2018,6.00 AM
3680,Delhi,Robbery,Other,Male,Male,Yes,03-06-2018,7.00 AM
3681,Mumbai,Assault,Other,Female,Female,No,03-06-2018,8.00 AM
3682,Mumbai,Assault,Gun,Female,Male,No,03-06-2018,9.00 AM
3683,Kolkata,Robbery,Gun,Male,Unknown,Yes,03-06-2018,10.00 AM
3684,Chennai,Murder,Knife,Male,Male,Yes,03-06-2018,11.00 AM
3685,Kolkata,Robbery,None,Female,Female,No,03-06-2018,12.00 PM
3686,Kolkata,Theft,Gun,Female,Female,Yes,03-06-2018,1.00 PM
3687,Kolkata,Assault,Knife,Female,Male,Yes,03-06-2018,2.00 PM
3688,Mumbai,Fraud,Gun,Male,Male,No,03-06-2018,3.00 PM
3689,Mumbai,Assault,Knife,Female,Female,No,03-06-2018,4.00 PM
3690,Kolkata,Theft,None,Male,Male,Yes,03-06-2018,5.00 PM
3691,Mumbai,Fraud,Knife,Female,Unknown,No,03-06-2018,6.00 PM
3692,Chennai,Fraud,Knife,Male,Female,Yes,03-06-2018,7.00 PM
3693,Kolkata,Robbery,Other,Female,Male,Yes,03-06-2018,8.00 PM
3694,Mumbai,Murder,Gun,Female,Male,No,03-06-2018,9.00 PM
3695,Delhi,Robbery,Knife,Female,Male,Yes,03-06-2018,10.00 PM
3696,Kolkata,Fraud,Gun,Male,Unknown,No,03-06-2018,11.00 PM
3697,Kolkata,Fraud,Knife,Male,Female,No,04-06-2018,12.00 AM
3698,Chennai,Murder,Other,Male,Unknown,No,04-06-2018,1.00 AM
3699,Bengaluru,Assault,Other,Male,Male,Yes,04-06-2018,2.00 AM
3700,Bengaluru,Murder,None,Female,Unknown,No,04-06-2018,3.00 AM
3701,Chennai,Robbery,Knife,Male,Male,Yes,04-06-2018,4.00 AM
3702,Chennai,Assault,Other,Male,Male,Yes,04-06-2018,5.00 AM
3703,Chennai,Robbery,Gun,Female,Female,No,04-06-2018,6.00 AM
3704,Bengaluru,Murder,Knife,Male,Female,Yes,04-06-2018,7.00 AM
3705,Chennai,Assault,Knife,Female,Male,No,04-06-2018,8.00 AM
3706,Mumbai,Murder,None,Male,Male,No,04-06-2018,9.00 AM
3707,Kolkata,Theft,Gun,Male,Male,No,04-06-2018,10.00 AM
3708,Kolkata,Fraud,None,Female,Female,Yes,04-06-2018,11.00 AM
3709,Delhi,Assault,Knife,Female,Female,No,04-06-2018,12.00 PM
3710,Delhi,Fraud,None,Female,Male,No,04-06-2018,1.00 PM
3711,Kolkata,Theft,Knife,Female,Female,No,04-06-2018,2.00 PM
3712,Mumbai,Assault,Knife,Male,Male,Yes,04-06-2018,3.00 PM
3713,Bengaluru,Fraud,None,Male,Unknown,Yes,04-06-2018,4.00 PM
3714,Bengaluru,Fraud,None,Female,Female,No,04-06-2018,5.00 PM
3715,Mumbai,Assault,Knife,Female,Male,No,04-06-2018,6.00 PM
3716,Bengaluru,Fraud,None,Male,Unknown,No,04-06-2018,7.00 PM
3717,Chennai,Fraud,None,Female,Male,Yes,04-06-2018,8.00 PM
3718,Kolkata,Assault,Knife,Male,Unknown,Yes,04-06-2018,9.00 PM
3719,Kolkata,Fraud,Gun,Female,Female,Yes,04-06-2018,10.00 PM
3720,Mumbai,Fraud,None,Female,Female,No,04-06-2018,11.00 PM
3721,Bengaluru,Robbery,None,Female,Male,Yes,05-06-2018,12.00 AM
3722,Delhi,Robbery,Other,Female,Female,No,05-06-2018,1.00 AM
3723,Delhi,Theft,Gun,Male,Female,Yes,05-06-2018,2.00 AM
3724,Bengaluru,Robbery,None,Female,Unknown,No,05-06-2018,3.00 AM
3725,Delhi,Robbery,Knife,Male,Female,Yes,05-06-2018,4.00 AM
3726,Mumbai,Theft,Other,Female,Unknown,Yes,05-06-2018,5.00 AM
3727,Mumbai,Fraud,Other,Female,Unknown,Yes,05-06-2018,6.00 AM
3728,Bengaluru,Fraud,Other,Male,Unknown,Yes,05-06-2018,7.00 AM
3729,Delhi,Robbery,None,Female,Female,No,05-06-2018,8.00 AM
3730,Mumbai,Theft,Knife,Male,Male,No,05-06-2018,9.00 AM
3731,Mumbai,Fraud,Other,Female,Male,No,05-06-2018,10.00 AM
3732,Chennai,Murder,Gun,Male,Female,Yes,05-06-2018,11.00 AM
3733,Chennai,Assault,Other,Female,Unknown,No,05-06-2018,12.00 PM
3734,Mumbai,Assault,Other,Female,Female,Yes,05-06-2018,1.00 PM
3735,Bengaluru,Assault,Gun,Female,Male,Yes,05-06-2018,2.00 PM
3736,Kolkata,Robbery,Other,Female,Unknown,Yes,05-06-2018,3.00 PM
3737,Kolkata,Assault,Other,Female,Female,No,05-06-2018,4.00 PM
